""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","8"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,19.800,0.00,-0.0004,-0.00040,1.000
1,19.850,-0.01,-0.0004,-0.00040,1.000
1,19.900,-0.01,-0.0004,-0.00040,1.000
1,19.950,-0.01,-0.0004,-0.00040,1.000
1,20.000,0.00,-0.0003,-0.00030,1.000
1,20.050,0.00,-0.0003,-0.00030,1.000
1,20.100,-0.01,-0.0003,-0.00030,1.000
1,20.150,0.00,-0.0003,-0.00030,1.000
1,20.200,0.00,-0.0003,-0.00030,1.000
1,20.250,0.00,-0.0003,-0.00030,1.000
1,20.300,0.00,-0.0003,-0.00030,1.000
1,20.350,0.00,-0.0003,-0.00030,1.000
1,20.400,-0.01,-0.0003,-0.00030,1.000
1,20.450,0.00,-0.0003,-0.00030,1.000
1,20.500,0.00,-0.0003,-0.00030,1.000
1,20.550,0.00,-0.0003,-0.00030,1.000
1,20.600,0.00,-0.0003,-0.00030,1.000
1,20.650,0.00,-0.0003,-0.00030,1.000
1,20.700,0.00,-0.0003,-0.00030,1.000
1,20.750,0.00,-0.0003,-0.00030,1.000
1,20.800,-0.01,-0.0003,-0.00030,1.000
1,20.850,0.00,-0.0003,-0.00030,1.000
1,20.900,0.00,-0.0003,-0.00030,1.000
1,20.950,0.00,-0.0003,-0.00030,1.000
1,21.000,0.00,-0.0003,-0.00030,1.000
1,21.050,0.00,-0.0003,-0.00030,1.000
1,21.150,0.00,-0.0003,-0.00030,1.000
1,21.200,0.00,-0.0003,-0.00030,1.000
1,21.250,0.00,-0.0003,-0.00030,1.000
1,21.300,-0.01,-0.0003,-0.00030,1.000
1,21.350,0.00,-0.0003,-0.00030,1.000
1,21.400,0.00,-0.0003,-0.00030,1.000
1,21.450,0.00,-0.0003,-0.00030,1.000
1,21.500,0.00,-0.0003,-0.00030,1.000
1,21.550,0.00,-0.0003,-0.00030,1.000
1,21.600,0.00,-0.0003,-0.00030,1.000
1,21.650,0.00,-0.0003,-0.00030,1.000
1,21.700,0.00,-0.0003,-0.00030,1.000
1,21.750,0.00,-0.0003,-0.00030,1.000
1,21.800,0.00,-0.0003,-0.00030,1.000
1,21.850,0.00,-0.0002,-0.00020,1.000
1,21.900,0.00,-0.0002,-0.00020,1.000
1,21.950,0.00,-0.0002,-0.00020,1.000
1,22.000,0.00,-0.0002,-0.00020,1.000
1,22.050,0.00,-0.0002,-0.00020,1.000
1,22.100,0.00,-0.0002,-0.00020,1.000
2,22.350,0.00,0.0518,0.05190,2.000
2,22.400,0.00,0.1014,0.10150,2.000
2,22.450,0.00,0.1515,0.15160,2.000
2,22.500,0.00,0.2015,0.20160,2.000
2,22.550,0.00,0.2516,0.25170,2.000
2,22.600,0.00,0.3018,0.30190,2.000
2,22.650,0.00,0.3516,0.35170,2.000
2,22.700,0.00,0.4015,0.40160,2.000
2,22.750,0.00,0.4518,0.45190,2.000
2,22.800,0.00,0.5017,0.50180,2.000
2,22.850,0.01,0.5516,0.55170,2.000
2,22.900,0.00,0.6016,0.60170,2.000
2,22.950,0.00,0.6518,0.65190,2.000
2,23.000,0.00,0.7018,0.70190,2.000
2,23.050,0.00,0.7516,0.75170,2.000
2,23.100,0.00,0.8017,0.80180,2.000
2,23.150,0.00,0.8519,0.85200,2.000
2,23.200,0.01,0.9018,0.90190,2.000
2,23.250,0.00,0.9517,0.95180,2.000
2,23.300,0.00,1.0017,1.00180,2.000
2,23.350,0.00,1.0517,1.05180,2.000
2,23.400,0.00,1.1016,1.10170,2.000
2,23.450,0.01,1.1515,1.15160,2.000
2,23.500,0.00,1.2016,1.20170,2.000
2,23.550,0.00,1.2518,1.25190,2.000
2,23.600,0.01,1.3018,1.30190,2.000
2,23.650,0.00,1.3518,1.35190,2.000
2,23.700,0.00,1.4016,1.40170,2.000
2,23.750,0.00,1.4517,1.45180,2.000
2,23.800,0.00,1.5017,1.50180,2.000
2,23.850,0.00,1.5516,1.55170,2.000
2,23.900,0.00,1.6017,1.60180,2.000
2,23.950,0.00,1.6517,1.65180,2.000
2,24.000,0.00,1.7019,1.70200,2.000
2,24.050,0.00,1.7517,1.75180,2.000
2,24.100,0.00,1.8016,1.80170,2.000
2,24.150,0.00,1.8517,1.85180,2.000
2,24.200,0.00,1.9018,1.90190,2.000
2,24.250,0.00,1.9517,1.95180,2.000
2,24.300,0.00,2.0016,2.00170,2.000
2,24.350,0.00,2.0517,2.05180,2.000
2,24.400,0.00,2.1019,2.10200,2.000
2,24.450,0.00,2.1517,2.15180,2.000
2,24.500,0.00,2.2017,2.20180,2.000
2,24.550,0.00,2.2518,2.25190,2.000
2,24.600,0.00,2.3017,2.30180,2.000
2,24.650,0.00,2.3516,2.35170,2.000
2,24.700,0.00,2.4016,2.40170,2.000
2,24.750,0.00,2.4518,2.45190,2.000
2,24.800,0.00,2.5018,2.50190,2.000
2,24.850,0.00,2.5517,2.55180,2.000
2,24.900,0.00,2.6017,2.60180,2.000
2,24.950,0.00,2.6518,2.65190,2.000
2,25.000,0.00,2.7018,2.70190,2.000
2,25.050,0.00,2.7518,2.75190,2.000
2,25.100,0.00,2.8016,2.80170,2.000
2,25.150,0.00,2.8517,2.85180,2.000
2,25.200,0.00,2.9019,2.90200,2.000
2,25.250,0.00,2.9518,2.95190,2.000
2,25.300,0.00,3.0017,3.00180,2.000
2,25.350,0.00,3.0517,3.05180,2.000
2,25.400,0.00,3.1018,3.10190,2.000
2,25.450,0.00,3.1517,3.15180,2.000
2,25.500,0.00,3.2018,3.20190,2.000
2,25.550,0.00,3.2519,3.25200,2.000
2,25.600,0.00,3.3018,3.30190,2.000
2,25.650,0.00,3.3518,3.35190,2.000
2,25.700,0.00,3.4018,3.40190,2.000
2,25.750,0.00,3.4517,3.45180,2.000
2,25.800,0.00,3.5018,3.50190,2.000
2,25.850,0.00,3.5518,3.55190,2.000
2,25.900,0.00,3.6016,3.60170,2.000
2,25.950,0.00,3.6517,3.65180,2.000
2,26.000,0.00,3.7018,3.70190,2.000
2,26.050,0.00,3.7517,3.75180,2.000
2,26.100,0.00,3.8018,3.80190,2.000
2,26.150,0.00,3.8519,3.85200,2.000
2,26.200,0.00,3.9019,3.90200,2.000
2,26.250,0.00,3.9519,3.95200,2.000
2,26.300,0.00,4.0017,4.00180,2.000
2,26.350,0.00,4.0518,4.05190,2.000
2,26.400,0.00,4.1019,4.10200,2.000
2,26.450,0.00,4.1519,4.15200,2.000
2,26.500,0.00,4.2019,4.20200,2.000
2,26.550,0.00,4.2518,4.25190,2.000
2,26.600,0.00,4.3019,4.30200,2.000
2,26.650,0.00,4.3518,4.35190,2.000
2,26.700,0.00,4.4017,4.40180,2.000
2,26.750,0.00,4.4517,4.45180,2.000
2,26.800,0.00,4.5020,4.50210,2.000
2,26.850,0.00,4.5519,4.55200,2.000
