"0,0.170,-0.01,0.0000,0.00010,0.000"
"8,186.750,0.00,-0.0002,-0.00020,8.000"
"8,186.760,0.00,-0.0002,-0.00020,8.000"
"8,186.770,0.00,-0.0002,-0.00020,8.000"
"8,186.780,0.00,-0.0002,-0.00020,8.000"
"8,186.790,0.00,-0.0002,-0.00020,8.000"
"8,186.800,0.00,-0.0002,-0.00020,8.000"
"8,186.810,0.01,-0.0002,-0.00020,8.000"
"8,186.820,0.00,-0.0002,-0.00020,8.000"
"8,186.830,0.00,-0.0002,-0.00020,8.000"
"8,186.840,0.00,-0.0002,-0.00020,8.000"
"8,186.850,0.00,-0.0002,-0.00020,8.000"
"8,186.860,0.00,-0.0002,-0.00020,8.000"
"8,186.870,0.00,-0.0002,-0.00020,8.000"
"8,186.880,0.00,-0.0002,-0.00020,8.000"
"8,186.890,0.01,-0.0002,-0.00020,8.000"
"8,186.900,0.00,-0.0002,-0.00020,8.000"
"8,186.910,0.00,-0.0002,-0.00020,8.000"
"8,186.920,0.00,-0.0002,-0.00020,8.000"
"8,186.930,0.00,-0.0002,-0.00020,8.000"
"8,186.940,0.00,-0.0002,-0.00020,8.000"
"8,186.950,0.00,-0.0002,-0.00020,8.000"
"8,186.960,0.00,-0.0002,-0.00020,8.000"
"8,186.970,0.00,-0.0002,-0.00020,8.000"
"8,186.980,0.00,-0.0002,-0.00020,8.000"
"8,186.990,0.00,-0.0002,-0.00020,8.000"
"8,187.000,0.00,-0.0002,-0.00020,8.000"
"8,187.010,0.00,-0.0002,-0.00020,8.000"
"8,187.020,0.00,-0.0002,-0.00020,8.000"
"8,187.030,0.00,-0.0002,-0.00020,8.000"
"8,187.040,0.00,-0.0002,-0.00020,8.000"
"8,187.050,0.00,-0.0002,-0.00020,8.000"
"8,187.060,0.00,-0.0002,-0.00020,8.000"
"8,187.070,0.00,-0.0002,-0.00020,8.000"
"8,187.080,0.00,-0.0002,-0.00020,8.000"
"8,187.090,0.00,-0.0002,-0.00020,8.000"
"8,187.100,0.01,-0.0002,-0.00020,8.000"
"8,187.110,0.01,-0.0002,-0.00020,8.000"
"8,187.120,0.00,-0.0002,-0.00020,8.000"
"8,187.130,0.00,-0.0002,-0.00020,8.000"
"8,187.140,0.00,-0.0002,-0.00020,8.000"
"8,187.150,0.00,-0.0002,-0.00020,8.000"
"8,187.160,0.00,-0.0002,-0.00020,8.000"
"8,187.170,0.00,-0.0002,-0.00020,8.000"
"8,187.180,0.00,-0.0002,-0.00020,8.000"
"8,187.190,0.00,-0.0002,-0.00020,8.000"
"8,187.200,0.00,-0.0002,-0.00020,8.000"
"8,187.210,0.00,-0.0002,-0.00020,8.000"
"8,187.220,0.00,-0.0002,-0.00020,8.000"
"8,187.230,0.00,-0.0002,-0.00020,8.000"
"8,187.240,0.00,-0.0002,-0.00020,8.000"
"8,187.250,0.00,-0.0002,-0.00020,8.000"
"8,187.260,0.00,-0.0002,-0.00020,8.000"
"8,187.270,0.00,-0.0002,-0.00020,8.000"
"8,187.280,0.00,-0.0002,-0.00020,8.000"
"8,187.290,0.00,-0.0002,-0.00020,8.000"
"8,187.300,0.00,-0.0002,-0.00020,8.000"
"8,187.310,0.01,-0.0002,-0.00020,8.000"
"8,187.320,0.00,-0.0002,-0.00020,8.000"
"8,187.330,0.00,-0.0002,-0.00020,8.000"
"8,187.340,0.00,-0.0002,-0.00020,8.000"
"8,187.350,0.00,-0.0002,-0.00020,8.000"
"8,187.360,0.00,-0.0002,-0.00020,8.000"
"8,187.370,0.00,-0.0002,-0.00020,8.000"
"8,187.380,0.01,-0.0002,-0.00020,8.000"
"8,187.390,0.00,-0.0002,-0.00020,8.000"
"8,187.400,0.00,-0.0002,-0.00020,8.000"
"8,187.410,0.00,-0.0002,-0.00020,8.000"
"8,187.420,0.00,-0.0002,-0.00020,8.000"
"8,187.430,0.00,-0.0002,-0.00020,8.000"
"8,187.440,0.00,-0.0002,-0.00020,8.000"
"8,187.450,0.00,-0.0002,-0.00020,8.000"
"8,187.460,0.00,-0.0002,-0.00020,8.000"
"8,187.470,0.00,-0.0002,-0.00020,8.000"
"8,187.480,0.00,-0.0002,-0.00020,8.000"
"8,187.490,0.00,-0.0002,-0.00020,8.000"
"8,187.500,0.00,-0.0002,-0.00020,8.000"
"8,187.510,0.00,-0.0002,-0.00020,8.000"
"8,187.520,0.00,-0.0002,-0.00020,8.000"
"8,187.530,0.00,-0.0002,-0.00020,8.000"
"8,187.540,0.00,-0.0002,-0.00020,8.000"
"8,187.550,0.00,-0.0002,-0.00020,8.000"
"8,187.560,0.00,-0.0002,-0.00020,8.000"
"8,187.570,0.00,-0.0002,-0.00020,8.000"
"8,187.580,0.00,-0.0002,-0.00020,8.000"
"8,187.590,0.00,-0.0002,-0.00020,8.000"
"8,187.600,0.00,-0.0002,-0.00020,8.000"
"8,187.610,0.00,-0.0002,-0.00020,8.000"
"8,187.620,0.00,-0.0002,-0.00020,8.000"
"8,187.630,0.00,-0.0002,-0.00020,8.000"
"8,187.640,0.00,-0.0002,-0.00020,8.000"
"8,187.650,0.00,-0.0002,-0.00020,8.000"
"8,187.660,0.00,-0.0002,-0.00020,8.000"
"8,187.670,0.00,-0.0002,-0.00020,8.000"
"8,187.680,0.00,-0.0002,-0.00020,8.000"
"8,187.690,0.01,-0.0002,-0.00020,8.000"
"8,187.700,0.00,-0.0002,-0.00020,8.000"
"8,187.710,0.00,-0.0002,-0.00020,8.000"
"8,187.720,0.00,-0.0002,-0.00020,8.000"
"8,187.730,0.00,-0.0002,-0.00020,8.000"
"8,187.740,0.00,-0.0002,-0.00020,8.000"
"8,187.750,0.00,-0.0002,-0.00020,8.000"
"8,187.760,0.00,-0.0002,-0.00020,8.000"
"8,187.770,0.00,-0.0002,-0.00020,8.000"
"8,187.780,0.00,-0.0002,-0.00020,8.000"
"8,187.790,0.00,-0.0002,-0.00020,8.000"
"8,187.800,0.00,-0.0002,-0.00020,8.000"
"8,187.810,0.00,-0.0002,-0.00020,8.000"
"8,187.820,0.00,-0.0002,-0.00020,8.000"
"8,187.830,0.00,-0.0002,-0.00020,8.000"
"8,187.840,0.00,-0.0002,-0.00020,8.000"
"8,187.850,0.00,-0.0002,-0.00020,8.000"
"8,187.860,0.00,-0.0002,-0.00020,8.000"
"8,187.870,0.01,-0.0002,-0.00020,8.000"
"8,187.880,0.00,-0.0002,-0.00020,8.000"
"8,187.890,0.00,-0.0002,-0.00020,8.000"
"8,187.900,0.00,-0.0002,-0.00020,8.000"
"8,187.910,0.00,-0.0002,-0.00020,8.000"
"8,187.920,0.00,-0.0002,-0.00020,8.000"
"8,187.930,0.00,-0.0002,-0.00020,8.000"
"8,187.940,0.00,-0.0002,-0.00020,8.000"
"8,187.950,0.00,-0.0002,-0.00020,8.000"
"8,187.960,0.00,-0.0002,-0.00020,8.000"
"8,187.970,0.00,-0.0002,-0.00020,8.000"
"8,187.980,0.00,-0.0002,-0.00020,8.000"
"8,187.990,0.00,-0.0002,-0.00020,8.000"
"8,188.000,0.00,-0.0002,-0.00020,8.000"
"8,188.010,0.00,-0.0002,-0.00020,8.000"
"8,188.020,0.00,-0.0002,-0.00020,8.000"
"8,188.030,0.00,-0.0002,-0.00020,8.000"
"8,188.040,0.00,-0.0002,-0.00020,8.000"
"8,188.050,0.00,-0.0002,-0.00020,8.000"
"8,188.060,0.00,-0.0002,-0.00020,8.000"
"8,188.070,0.00,-0.0002,-0.00020,8.000"
"8,188.080,0.01,-0.0002,-0.00020,8.000"
"8,188.090,0.00,-0.0002,-0.00020,8.000"
"8,188.100,0.00,-0.0002,-0.00020,8.000"
"8,188.110,0.00,-0.0002,-0.00020,8.000"
"8,188.120,0.00,-0.0002,-0.00020,8.000"
"8,188.130,0.00,-0.0002,-0.00020,8.000"
"8,188.140,0.00,-0.0002,-0.00020,8.000"
"8,188.150,0.00,-0.0002,-0.00020,8.000"
"8,188.160,0.00,-0.0002,-0.00020,8.000"
"8,188.170,0.00,-0.0002,-0.00020,8.000"
"8,188.180,0.00,-0.0002,-0.00020,8.000"
"8,188.190,0.00,-0.0002,-0.00020,8.000"
"8,188.200,0.01,-0.0002,-0.00020,8.000"
"8,188.210,0.00,-0.0002,-0.00020,8.000"
"8,188.220,0.00,-0.0002,-0.00020,8.000"
"8,188.230,0.00,-0.0002,-0.00020,8.000"
"8,188.240,0.00,-0.0002,-0.00020,8.000"
"8,188.250,0.00,-0.0002,-0.00020,8.000"
"8,188.260,0.00,-0.0002,-0.00020,8.000"
"8,188.270,0.00,-0.0002,-0.00020,8.000"
"8,188.280,0.00,-0.0002,-0.00020,8.000"
"8,188.290,0.00,-0.0002,-0.00020,8.000"
"8,188.300,0.00,-0.0002,-0.00020,8.000"
"8,188.310,0.00,-0.0002,-0.00020,8.000"
"8,188.320,0.00,-0.0002,-0.00020,8.000"
"8,188.330,0.00,-0.0002,-0.00020,8.000"
"8,188.340,0.00,-0.0002,-0.00020,8.000"
"8,188.350,0.00,-0.0002,-0.00020,8.000"
"8,188.360,0.00,-0.0002,-0.00020,8.000"
"8,188.370,0.00,-0.0002,-0.00020,8.000"
"8,188.380,0.00,-0.0001,-0.00010,8.000"
"8,188.390,0.00,-0.0001,-0.00010,8.000"
"8,188.400,0.00,-0.0001,-0.00010,8.000"
"8,188.410,0.00,-0.0001,-0.00010,8.000"
"8,188.420,0.00,-0.0001,-0.00010,8.000"
"8,188.430,0.00,-0.0001,-0.00010,8.000"
"8,188.440,0.00,-0.0001,-0.00010,8.000"
"8,188.450,0.00,-0.0001,-0.00010,8.000"
"8,188.460,0.00,-0.0001,-0.00010,8.000"
"8,188.470,0.00,-0.0001,-0.00010,8.000"
"8,188.480,0.00,-0.0001,-0.00010,8.000"
"8,188.490,0.00,-0.0001,-0.00010,8.000"
"8,188.500,0.00,-0.0001,-0.00010,8.000"
"8,188.510,0.00,-0.0001,-0.00010,8.000"
"8,188.520,0.00,-0.0001,-0.00010,8.000"
"8,188.530,0.00,-0.0001,-0.00010,8.000"
"8,188.540,0.00,-0.0001,-0.00010,8.000"
"8,188.550,0.00,-0.0001,-0.00010,8.000"
"8,188.560,0.00,-0.0001,-0.00010,8.000"
"8,188.570,0.00,-0.0001,-0.00010,8.000"
"8,188.580,0.00,-0.0001,-0.00010,8.000"
"8,188.590,0.00,-0.0001,-0.00010,8.000"
"8,188.600,0.00,-0.0001,-0.00010,8.000"
"8,188.610,0.00,-0.0001,-0.00010,8.000"
"8,188.620,0.00,-0.0001,-0.00010,8.000"
"8,188.630,0.00,-0.0001,-0.00010,8.000"
"8,188.640,0.00,-0.0001,-0.00010,8.000"
"8,188.650,0.00,-0.0001,-0.00010,8.000"
"8,188.660,0.00,-0.0001,-0.00010,8.000"
"8,188.670,0.00,-0.0001,-0.00010,8.000"
"8,188.680,0.01,-0.0001,-0.00010,8.000"
"8,188.690,0.00,-0.0001,-0.00010,8.000"
"8,188.700,0.00,-0.0001,-0.00010,8.000"
"8,188.710,0.00,-0.0001,-0.00010,8.000"
"8,188.720,0.00,-0.0001,-0.00010,8.000"
"8,188.730,0.00,-0.0001,-0.00010,8.000"
"8,188.740,0.00,-0.0001,-0.00010,8.000"
"8,188.750,0.00,-0.0001,-0.00010,8.000"
"8,188.760,0.00,-0.0001,-0.00010,8.000"
"8,188.770,0.00,-0.0001,-0.00010,8.000"
"8,188.780,0.00,-0.0001,-0.00010,8.000"
"8,188.790,0.01,-0.0001,-0.00010,8.000"
"8,188.800,0.00,-0.0001,-0.00010,8.000"
"8,188.810,0.00,-0.0001,-0.00010,8.000"
"8,188.820,0.00,-0.0001,-0.00010,8.000"
"8,188.830,0.00,-0.0001,-0.00010,8.000"
"8,188.840,0.00,-0.0001,-0.00010,8.000"
"8,188.850,0.00,-0.0001,-0.00010,8.000"
"8,188.860,0.00,-0.0001,-0.00010,8.000"
"8,188.870,0.00,-0.0001,-0.00010,8.000"
"8,188.880,0.00,-0.0001,-0.00010,8.000"
"8,188.890,0.00,-0.0001,-0.00010,8.000"
"8,188.900,0.00,-0.0001,-0.00010,8.000"
"8,188.910,0.00,-0.0001,-0.00010,8.000"
"8,188.920,0.00,-0.0001,-0.00010,8.000"
"8,188.930,0.00,-0.0001,-0.00010,8.000"
"8,188.940,0.00,-0.0001,-0.00010,8.000"
"8,188.950,0.00,-0.0001,-0.00010,8.000"
"8,189.050,0.00,0.0000,0.00000,8.000"
"9,189.060,-0.01,0.0000,0.00000,9.000"
"9,189.080,-0.01,-0.0001,-0.00010,9.000"
"9,189.090,-0.01,-0.0001,-0.00010,9.000"
"9,189.100,-0.01,0.0001,0.00010,9.000"
"9,189.110,-0.01,0.0032,0.00320,9.000"
"9,189.120,0.00,0.0085,0.00850,9.000"
"9,189.130,-0.01,0.0165,0.01650,9.000"
"9,189.140,-0.01,0.0266,0.02660,9.000"
"9,189.150,-0.01,0.0365,0.03650,9.000"
"9,189.160,-0.01,0.0467,0.04670,9.000"
"9,189.170,0.00,0.0566,0.05660,9.000"
"9,189.180,-0.01,0.0665,0.06650,9.000"
"9,189.190,0.00,0.0764,0.07640,9.000"
"9,189.200,-0.01,0.0866,0.08660,9.000"
"9,189.210,-0.01,0.0966,0.09660,9.000"
"9,189.220,-0.01,0.1066,0.10660,9.000"
"9,189.230,-0.01,0.1164,0.11640,9.000"
"9,189.240,-0.01,0.1266,0.12660,9.000"
"9,189.250,-0.01,0.1367,0.13670,9.000"
"9,189.260,-0.01,0.1465,0.14650,9.000"
"9,189.270,-0.01,0.1566,0.15660,9.000"
"9,189.280,-0.01,0.1665,0.16650,9.000"
"9,189.290,-0.01,0.1768,0.17680,9.000"
"9,189.300,-0.01,0.1865,0.18650,9.000"
"9,189.310,-0.01,0.1966,0.19660,9.000"
"9,189.320,-0.01,0.2067,0.20670,9.000"
"9,189.330,-0.01,0.2167,0.21670,9.000"
"9,189.340,-0.01,0.2266,0.22660,9.000"
"9,189.350,0.00,0.2366,0.23660,9.000"
"9,189.360,-0.01,0.2466,0.24660,9.000"
"9,189.370,-0.01,0.2568,0.25680,9.000"
"9,189.380,-0.01,0.2666,0.26660,9.000"
"9,189.390,-0.01,0.2766,0.27660,9.000"
"9,189.400,-0.01,0.2866,0.28660,9.000"
"9,189.410,-0.01,0.2968,0.29680,9.000"
"9,189.420,-0.01,0.3066,0.30660,9.000"
"9,189.430,-0.01,0.3166,0.31660,9.000"
"9,189.440,-0.01,0.3266,0.32660,9.000"
"9,189.450,-0.01,0.3367,0.33670,9.000"
"9,189.460,-0.01,0.3465,0.34650,9.000"
"9,189.470,-0.01,0.3566,0.35660,9.000"
"9,189.480,-0.01,0.3667,0.36670,9.000"
"9,189.490,-0.01,0.3767,0.37670,9.000"
"9,189.500,-0.01,0.3866,0.38660,9.000"
"9,189.510,-0.01,0.3966,0.39660,9.000"
"9,189.520,-0.01,0.4067,0.40670,9.000"
"9,189.530,-0.01,0.4167,0.41670,9.000"
"9,189.540,-0.01,0.4265,0.42650,9.000"
"9,189.550,-0.01,0.4365,0.43650,9.000"
"9,189.560,-0.01,0.4467,0.44670,9.000"
"9,189.570,0.00,0.4567,0.45670,9.000"
"9,189.580,-0.01,0.4666,0.46660,9.000"
"9,189.590,-0.01,0.4765,0.47650,9.000"
"9,189.600,-0.01,0.4866,0.48660,9.000"
"9,189.610,-0.01,0.4966,0.49660,9.000"
"9,189.620,0.00,0.5065,0.50650,9.000"
"9,189.630,-0.01,0.5165,0.51650,9.000"
"9,189.640,-0.01,0.5267,0.52670,9.000"
"9,189.650,-0.01,0.5366,0.53660,9.000"
"9,189.660,-0.01,0.5466,0.54660,9.000"
"9,189.670,0.00,0.5566,0.55660,9.000"
"9,189.680,-0.01,0.5666,0.56660,9.000"
"9,189.690,-0.01,0.5767,0.57670,9.000"
"9,189.700,0.00,0.5866,0.58660,9.000"
"9,189.710,-0.01,0.5965,0.59650,9.000"
"9,189.720,-0.01,0.6067,0.60670,9.000"
"9,189.730,-0.01,0.6167,0.61670,9.000"
"9,189.740,-0.01,0.6266,0.62660,9.000"
"9,189.750,-0.01,0.6366,0.63660,9.000"
"9,189.760,-0.01,0.6467,0.64670,9.000"
"9,189.770,-0.01,0.6568,0.65680,9.000"
"9,189.780,-0.01,0.6666,0.66660,9.000"
"9,189.790,-0.01,0.6766,0.67660,9.000"
"9,189.800,0.00,0.6867,0.68670,9.000"
"9,189.810,-0.01,0.6968,0.69680,9.000"
"9,189.820,-0.01,0.7066,0.70660,9.000"
"9,189.830,-0.01,0.7166,0.71660,9.000"
"9,189.840,-0.01,0.7267,0.72670,9.000"
"9,189.850,-0.01,0.7367,0.73670,9.000"
"9,189.860,-0.01,0.7467,0.74670,9.000"
"9,189.870,-0.01,0.7565,0.75650,9.000"
"9,189.880,-0.01,0.7668,0.76680,9.000"
"9,189.890,-0.01,0.7768,0.77680,9.000"
"9,189.900,-0.01,0.7867,0.78670,9.000"
"9,189.910,-0.01,0.7966,0.79660,9.000"
"9,189.920,-0.01,0.8067,0.80670,9.000"
"9,189.930,-0.01,0.8168,0.81680,9.000"
"9,189.940,-0.01,0.8267,0.82670,9.000"
"9,189.950,-0.01,0.8366,0.83660,9.000"
"9,189.960,-0.01,0.8468,0.84680,9.000"
"9,189.970,-0.01,0.8568,0.85680,9.000"
"9,189.980,-0.01,0.8667,0.86670,9.000"
"9,189.990,-0.01,0.8766,0.87660,9.000"
"9,190.000,-0.01,0.8868,0.88680,9.000"
"9,190.010,-0.01,0.8967,0.89670,9.000"
"9,190.020,-0.01,0.9068,0.90680,9.000"
"9,190.030,-0.01,0.9165,0.91650,9.000"
"9,190.040,-0.01,0.9267,0.92670,9.000"
"9,190.050,-0.01,0.9367,0.93670,9.000"
"9,190.060,-0.01,0.9467,0.94670,9.000"
"9,190.070,-0.01,0.9566,0.95660,9.000"
"9,190.080,-0.01,0.9667,0.96670,9.000"
"9,190.090,-0.01,0.9768,0.97680,9.000"
"9,190.100,-0.01,0.9867,0.98670,9.000"
"9,190.110,-0.01,0.9966,0.99660,9.000"
"9,190.120,-0.01,1.0066,1.00660,9.000"
"9,190.130,-0.01,1.0168,1.01680,9.000"
"9,190.140,-0.01,1.0266,1.02660,9.000"
"9,190.150,-0.01,1.0366,1.03660,9.000"
"9,190.160,-0.01,1.0465,1.04650,9.000"
"9,190.170,-0.01,1.0568,1.05680,9.000"
"9,190.180,0.00,1.0666,1.06660,9.000"
"9,190.190,-0.01,1.0766,1.07660,9.000"
"9,190.200,-0.01,1.0866,1.08660,9.000"
"9,190.210,0.00,1.0967,1.09670,9.000"
"9,190.220,-0.01,1.1067,1.10670,9.000"
"9,190.230,-0.01,1.1166,1.11660,9.000"
"9,190.240,0.00,1.1267,1.12670,9.000"
"9,190.250,-0.01,1.1368,1.13680,9.000"
"9,190.260,-0.01,1.1466,1.14660,9.000"
"9,190.270,-0.01,1.1566,1.15660,9.000"
"9,190.280,-0.01,1.1667,1.16670,9.000"
"9,190.290,-0.01,1.1768,1.17680,9.000"
"9,190.300,-0.01,1.1867,1.18670,9.000"
"9,190.310,-0.01,1.1967,1.19670,9.000"
"9,190.320,-0.01,1.2066,1.20660,9.000"
"9,190.330,-0.01,1.2169,1.21690,9.000"
"9,190.340,-0.01,1.2267,1.22670,9.000"
"9,190.350,-0.01,1.2366,1.23660,9.000"
"9,190.360,-0.01,1.2467,1.24670,9.000"
"9,190.370,0.00,1.2567,1.25670,9.000"
"9,190.380,-0.01,1.2668,1.26680,9.000"
"9,190.390,-0.01,1.2766,1.27660,9.000"
"9,190.400,-0.01,1.2868,1.28680,9.000"
"9,190.410,-0.01,1.2967,1.29670,9.000"
"9,190.420,-0.01,1.3067,1.30670,9.000"
"9,190.430,-0.01,1.3166,1.31660,9.000"
"9,190.440,-0.01,1.3267,1.32670,9.000"
"9,190.450,-0.01,1.3368,1.33680,9.000"
"9,190.460,-0.01,1.3468,1.34680,9.000"
"9,190.470,-0.01,1.3566,1.35660,9.000"
"9,190.480,-0.01,1.3668,1.36680,9.000"
"9,190.490,-0.01,1.3768,1.37680,9.000"
"9,190.500,-0.01,1.3868,1.38680,9.000"
"9,190.510,-0.01,1.3966,1.39660,9.000"
"9,190.520,-0.01,1.4068,1.40680,9.000"
"9,190.530,-0.01,1.4167,1.41670,9.000"
"9,190.540,-0.01,1.4268,1.42680,9.000"
"9,190.550,0.00,1.4366,1.43660,9.000"
"9,190.560,-0.01,1.4468,1.44680,9.000"
"9,190.570,-0.01,1.4568,1.45680,9.000"
"9,190.580,-0.01,1.4668,1.46680,9.000"
"9,190.590,-0.01,1.4766,1.47660,9.000"
"9,190.600,-0.01,1.4868,1.48680,9.000"
"9,190.610,0.00,1.4967,1.49670,9.000"
"9,190.620,-0.01,1.5068,1.50680,9.000"
"9,190.630,0.00,1.5166,1.51660,9.000"
"9,190.640,-0.01,1.5268,1.52680,9.000"
"9,190.650,-0.01,1.5369,1.53690,9.000"
"9,190.660,-0.01,1.5468,1.54680,9.000"
"9,190.670,-0.01,1.5568,1.55680,9.000"
"9,190.680,-0.01,1.5668,1.56680,9.000"
"9,190.690,-0.01,1.5770,1.57700,9.000"
"9,190.700,0.00,1.5869,1.58690,9.000"
"9,190.710,-0.01,1.5969,1.59690,9.000"
"9,190.720,-0.01,1.6069,1.60690,9.000"
"9,190.730,0.00,1.6170,1.61700,9.000"
"9,190.740,-0.01,1.6269,1.62690,9.000"
"9,190.750,0.00,1.6368,1.63680,9.000"
"9,190.760,-0.01,1.6470,1.64700,9.000"
"9,190.770,-0.01,1.6569,1.65690,9.000"
"9,190.780,-0.01,1.6670,1.66700,9.000"
"9,190.790,-0.01,1.6768,1.67680,9.000"
"9,190.800,-0.01,1.6869,1.68690,9.000"
"9,190.810,-0.01,1.6968,1.69680,9.000"
"9,190.820,-0.01,1.7069,1.70690,9.000"
"9,190.830,-0.01,1.7167,1.71670,9.000"
"9,190.840,-0.01,1.7268,1.72680,9.000"
"9,190.850,-0.01,1.7368,1.73680,9.000"
"9,190.860,-0.01,1.7467,1.74670,9.000"
"9,190.870,-0.01,1.7566,1.75660,9.000"
"9,190.880,-0.01,1.7665,1.76650,9.000"
"9,190.890,-0.01,1.7767,1.77670,9.000"
"9,190.900,0.00,1.7865,1.78650,9.000"
"9,190.910,-0.01,1.7964,1.79640,9.000"
"9,190.920,-0.01,1.8066,1.80660,9.000"
"9,190.930,-0.01,1.8165,1.81650,9.000"
"9,190.940,-0.01,1.8266,1.82660,9.000"
"9,190.950,-0.01,1.8365,1.83650,9.000"
"9,190.960,-0.01,1.8466,1.84660,9.000"
"9,190.970,0.00,1.8567,1.85670,9.000"
"9,190.980,-0.01,1.8666,1.86660,9.000"
"9,190.990,-0.01,1.8766,1.87660,9.000"
"9,191.000,-0.01,1.8866,1.88660,9.000"
"9,191.010,-0.01,1.8968,1.89680,9.000"
"9,191.020,-0.01,1.9067,1.90670,9.000"
"9,191.030,-0.01,1.9166,1.91660,9.000"
"9,191.040,0.00,1.9266,1.92660,9.000"
"9,191.050,-0.01,1.9368,1.93680,9.000"
"9,191.060,-0.01,1.9468,1.94680,9.000"
"9,191.070,-0.01,1.9566,1.95660,9.000"
"9,191.080,-0.01,1.9668,1.96680,9.000"
"9,191.090,-0.01,1.9768,1.97680,9.000"
"9,191.100,-0.01,1.9869,1.98690,9.000"
"9,191.110,-0.01,1.9966,1.99660,9.000"
"9,191.120,-0.01,2.0068,2.00680,9.000"
"9,191.130,0.00,2.0167,2.01670,9.000"
"9,191.140,-0.01,2.0269,2.02690,9.000"
"9,191.150,-0.01,2.0366,2.03660,9.000"
"9,191.160,-0.01,2.0468,2.04680,9.000"
"9,191.170,-0.01,2.0569,2.05690,9.000"
"9,191.180,0.00,2.0667,2.06670,9.000"
"9,191.190,0.00,2.0767,2.07670,9.000"
"9,191.200,-0.01,2.0868,2.08680,9.000"
"9,191.210,-0.01,2.0968,2.09680,9.000"
"9,191.220,-0.01,2.1068,2.10680,9.000"
"9,191.230,-0.01,2.1166,2.11660,9.000"
"9,191.240,-0.01,2.1268,2.12680,9.000"
"9,191.250,-0.01,2.1367,2.13670,9.000"
"9,191.260,-0.01,2.1468,2.14680,9.000"
"9,191.270,-0.01,2.1565,2.15650,9.000"
"9,191.280,0.00,2.1667,2.16670,9.000"
"9,191.290,-0.01,2.1767,2.17670,9.000"
"9,191.300,-0.01,2.1867,2.18670,9.000"
"9,191.310,-0.01,2.1966,2.19660,9.000"
"9,191.320,-0.01,2.2066,2.20660,9.000"
"9,191.330,-0.01,2.2168,2.21680,9.000"
"9,191.340,-0.01,2.2267,2.22670,9.000"
"9,191.350,-0.01,2.2366,2.23660,9.000"
"9,191.360,-0.01,2.2467,2.24670,9.000"
"9,191.370,-0.01,2.2567,2.25670,9.000"
"9,191.380,0.00,2.2668,2.26680,9.000"
"9,191.390,-0.01,2.2766,2.27660,9.000"
"9,191.400,-0.01,2.2867,2.28670,9.000"
"9,191.410,-0.01,2.2968,2.29680,9.000"
"9,191.420,-0.01,2.3068,2.30680,9.000"
"9,191.430,-0.01,2.3166,2.31660,9.000"
"9,191.440,-0.01,2.3267,2.32670,9.000"
"9,191.450,-0.01,2.3368,2.33680,9.000"
"9,191.460,-0.01,2.3467,2.34670,9.000"
"9,191.470,-0.01,2.3566,2.35660,9.000"
"9,191.480,-0.01,2.3667,2.36670,9.000"
"9,191.490,-0.01,2.3768,2.37680,9.000"
"9,191.500,-0.01,2.3867,2.38670,9.000"
"9,191.510,-0.01,2.3966,2.39660,9.000"
"9,191.520,0.00,2.4068,2.40680,9.000"
"9,191.530,-0.01,2.4167,2.41670,9.000"
"9,191.540,-0.01,2.4268,2.42680,9.000"
"9,191.550,-0.01,2.4366,2.43660,9.000"
"9,191.560,-0.01,2.4468,2.44680,9.000"
"9,191.570,-0.01,2.4568,2.45680,9.000"
"9,191.580,-0.01,2.4668,2.46680,9.000"
"9,191.590,-0.01,2.4766,2.47660,9.000"
"9,191.600,-0.01,2.4867,2.48670,9.000"
"9,191.610,-0.01,2.4967,2.49670,9.000"
"9,191.620,-0.01,2.5067,2.50670,9.000"
"9,191.630,0.00,2.5166,2.51660,9.000"
"9,191.640,-0.02,2.5267,2.52670,9.000"
"9,191.650,-0.01,2.5367,2.53670,9.000"
"9,191.660,-0.01,2.5468,2.54680,9.000"
"9,191.670,-0.01,2.5565,2.55650,9.000"
"9,191.680,-0.01,2.5667,2.56670,9.000"
"9,191.690,-0.01,2.5767,2.57670,9.000"
"9,191.700,-0.01,2.5868,2.58680,9.000"
"9,191.710,-0.01,2.5965,2.59650,9.000"
"9,191.720,-0.01,2.6068,2.60680,9.000"
"9,191.730,0.00,2.6168,2.61680,9.000"
"9,191.740,-0.01,2.6267,2.62670,9.000"
"9,191.750,-0.01,2.6366,2.63660,9.000"
"9,191.760,-0.01,2.6467,2.64670,9.000"
"9,191.770,-0.01,2.6567,2.65670,9.000"
"9,191.780,-0.01,2.6668,2.66680,9.000"
"9,191.790,-0.01,2.6766,2.67660,9.000"
"9,191.800,-0.01,2.6868,2.68680,9.000"
"9,191.810,0.00,2.6968,2.69680,9.000"
"9,191.820,-0.01,2.7068,2.70680,9.000"
"9,191.830,-0.01,2.7167,2.71670,9.000"
"9,191.840,-0.01,2.7267,2.72670,9.000"
"9,191.850,-0.01,2.7369,2.73690,9.000"
"9,191.860,-0.01,2.7468,2.74680,9.000"
"9,191.870,-0.01,2.7567,2.75670,9.000"
"9,191.880,-0.01,2.7668,2.76680,9.000"
"9,191.890,-0.01,2.7768,2.77680,9.000"
"9,191.900,-0.01,2.7869,2.78690,9.000"
"9,191.910,-0.01,2.7967,2.79670,9.000"
"9,191.920,-0.01,2.8069,2.80690,9.000"
"9,191.930,-0.01,2.8169,2.81690,9.000"
"9,191.940,-0.01,2.8268,2.82680,9.000"
