""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","19"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,3.610,0.06,3.3871,3.38710,1.000
1,3.620,0.06,3.3969,3.39690,1.000
1,3.630,0.06,3.4069,3.40690,1.000
1,3.640,0.06,3.4169,3.41690,1.000
1,3.650,0.06,3.4270,3.42700,1.000
1,3.660,0.06,3.4368,3.43680,1.000
1,3.670,0.07,3.4469,3.44690,1.000
1,3.680,0.07,3.4569,3.45690,1.000
1,3.690,0.08,3.4670,3.46700,1.000
1,3.700,0.08,3.4768,3.47680,1.000
1,3.710,0.08,3.4869,3.48690,1.000
1,3.720,0.09,3.4968,3.49680,1.000
1,3.730,0.09,3.5070,3.50700,1.000
1,3.740,0.10,3.5168,3.51680,1.000
1,3.750,0.10,3.5268,3.52680,1.000
1,3.760,0.11,3.5369,3.53690,1.000
1,3.770,0.11,3.5470,3.54700,1.000
1,3.780,0.12,3.5568,3.55680,1.000
1,3.790,0.14,3.5669,3.56690,1.000
1,3.800,0.12,3.5768,3.57680,1.000
1,3.810,0.13,3.5870,3.58700,1.000
1,3.820,0.16,3.5967,3.59670,1.000
1,3.830,0.15,3.6069,3.60690,1.000
1,3.840,0.16,3.6169,3.61690,1.000
1,3.850,0.18,3.6270,3.62700,1.000
1,3.860,0.19,3.6368,3.63680,1.000
1,3.870,0.20,3.6468,3.64680,1.000
1,3.880,0.21,3.6569,3.65690,1.000
1,3.890,0.21,3.6669,3.66690,1.000
1,3.900,0.23,3.6769,3.67690,1.000
1,3.910,0.24,3.6869,3.68690,1.000
1,3.920,0.26,3.6969,3.69690,1.000
1,3.930,0.27,3.7070,3.70700,1.000
1,3.940,0.28,3.7168,3.71680,1.000
1,3.950,0.30,3.7269,3.72690,1.000
1,3.960,0.30,3.7369,3.73690,1.000
1,3.970,0.32,3.7470,3.74700,1.000
1,3.980,0.34,3.7568,3.75680,1.000
1,3.990,0.35,3.7668,3.76680,1.000
1,4.000,0.37,3.7769,3.77690,1.000
1,4.010,0.39,3.7870,3.78700,1.000
1,4.020,0.41,3.7969,3.79690,1.000
1,4.030,0.40,3.8068,3.80680,1.000
1,4.040,0.43,3.8170,3.81700,1.000
1,4.050,0.44,3.8270,3.82700,1.000
1,4.060,0.47,3.8369,3.83690,1.000
1,4.070,0.50,3.8468,3.84680,1.000
1,4.080,0.51,3.8570,3.85700,1.000
1,4.090,0.53,3.8670,3.86700,1.000
1,4.100,0.56,3.8769,3.87690,1.000
1,4.110,0.57,3.8869,3.88690,1.000
1,4.120,0.60,3.8970,3.89700,1.000
1,4.130,0.61,3.9070,3.90700,1.000
1,4.140,0.64,3.9169,3.91690,1.000
1,4.150,0.66,3.9269,3.92690,1.000
1,4.160,0.68,3.9369,3.93690,1.000
1,4.170,0.71,3.9471,3.94710,1.000
1,4.180,0.73,3.9569,3.95690,1.000
1,4.190,0.78,3.9669,3.96690,1.000
1,4.200,0.78,3.9769,3.97690,1.000
1,4.210,0.82,3.9871,3.98710,1.000
1,4.220,0.84,3.9969,3.99690,1.000
1,4.230,0.88,4.0068,4.00680,1.000
1,4.240,0.89,4.0170,4.01700,1.000
1,4.250,0.93,4.0269,4.02690,1.000
1,4.260,0.96,4.0369,4.03690,1.000
1,4.270,1.00,4.0468,4.04680,1.000
1,4.280,1.03,4.0568,4.05680,1.000
1,4.290,1.05,4.0670,4.06700,1.000
1,4.300,1.09,4.0768,4.07680,1.000
1,4.310,1.12,4.0869,4.08690,1.000
1,4.320,1.16,4.0968,4.09680,1.000
1,4.330,1.20,4.1070,4.10700,1.000
1,4.340,1.22,4.1168,4.11680,1.000
1,4.350,1.26,4.1268,4.12680,1.000
1,4.360,1.30,4.1369,4.13690,1.000
1,4.370,1.34,4.1470,4.14700,1.000
1,4.380,1.37,4.1568,4.15680,1.000
1,4.390,1.41,4.1669,4.16690,1.000
1,4.400,1.44,4.1769,4.17690,1.000
1,4.410,1.49,4.1870,4.18700,1.000
1,4.420,1.52,4.1968,4.19680,1.000
1,4.430,1.57,4.2069,4.20690,1.000
1,4.440,1.60,4.2168,4.21680,1.000
1,4.450,1.64,4.2270,4.22700,1.000
1,4.460,1.68,4.2368,4.23680,1.000
1,4.470,1.72,4.2468,4.24680,1.000
1,4.480,1.77,4.2569,4.25690,1.000
1,4.490,1.82,4.2669,4.26690,1.000
1,4.500,1.86,4.2768,4.27680,1.000
1,4.510,1.91,4.2867,4.28670,1.000
1,4.520,1.96,4.2970,4.29700,1.000
1,4.530,2.00,4.3068,4.30680,1.000
1,4.540,2.05,4.3168,4.31680,1.000
1,4.550,2.08,4.3268,4.32680,1.000
1,4.560,2.15,4.3369,4.33690,1.000
1,4.570,2.19,4.3469,4.34690,1.000
1,4.580,2.25,4.3568,4.35680,1.000
1,4.590,2.28,4.3667,4.36670,1.000
1,4.600,2.35,4.3769,4.37690,1.000
1,4.610,2.38,4.3869,4.38690,1.000
1,4.620,2.45,4.3968,4.39680,1.000
1,4.630,2.49,4.4067,4.40670,1.000
1,4.640,2.55,4.4168,4.41680,1.000
1,4.650,2.60,4.4268,4.42680,1.000
1,4.660,2.66,4.4368,4.43680,1.000
1,4.670,2.71,4.4467,4.44670,1.000
1,4.680,2.76,4.4569,4.45690,1.000
1,4.690,2.83,4.4669,4.46690,1.000
1,4.700,2.88,4.4768,4.47680,1.000
1,4.710,2.96,4.4868,4.48680,1.000
1,4.720,3.01,4.4969,4.49690,1.000
1,4.730,3.07,4.5070,4.50700,1.000
1,4.740,3.12,4.5168,4.51680,1.000
1,4.750,3.18,4.5268,4.52680,1.000
1,4.760,3.24,4.5368,4.53680,1.000
1,4.770,3.31,4.5470,4.54700,1.000
1,4.780,3.37,4.5568,4.55680,1.000
1,4.790,3.44,4.5668,4.56680,1.000
1,4.800,3.49,4.5770,4.57700,1.000
1,4.810,3.57,4.5869,4.58690,1.000
1,4.820,3.63,4.5970,4.59700,1.000
1,4.830,3.71,4.6068,4.60680,1.000
1,4.840,3.78,4.6170,4.61700,1.000
1,4.850,3.85,4.6270,4.62700,1.000
1,4.860,3.93,4.6370,4.63700,1.000
1,4.870,4.00,4.6468,4.64680,1.000
1,4.880,4.07,4.6570,4.65700,1.000
1,4.890,4.15,4.6670,4.66700,1.000
1,4.900,4.23,4.6769,4.67690,1.000
1,4.910,4.29,4.6868,4.68680,1.000
1,4.920,4.39,4.6970,4.69700,1.000
1,4.930,4.45,4.7070,4.70700,1.000
1,4.940,4.53,4.7169,4.71690,1.000
1,4.950,4.62,4.7269,4.72690,1.000
1,4.960,4.69,4.7369,4.73690,1.000
1,4.970,4.77,4.7470,4.74700,1.000
1,4.980,4.84,4.7569,4.75690,1.000
1,4.990,4.94,4.7668,4.76680,1.000
1,5.000,5.02,4.7769,4.77690,1.000
1,5.030,5.28,4.8066,4.80660,1.000
1,5.040,5.36,4.8131,4.81310,1.000
1,5.050,5.43,4.8176,4.81760,1.000
1,5.060,5.47,4.8193,4.81930,1.000
1,5.070,5.48,4.8186,4.81860,1.000
1,5.080,5.47,4.8154,4.81540,1.000
1,5.090,5.42,4.8098,4.80980,1.000
1,5.100,5.36,4.8016,4.80160,1.000
1,5.110,5.26,4.7913,4.79130,1.000
1,5.120,5.14,4.7817,4.78170,1.000
1,5.130,5.02,4.7714,4.77140,1.000
1,5.140,4.90,4.7615,4.76150,1.000
1,5.150,4.79,4.7516,4.75160,1.000
1,5.160,4.66,4.7417,4.74170,1.000
1,5.170,4.57,4.7316,4.73160,1.000
1,5.180,4.46,4.7216,4.72160,1.000
1,5.190,4.36,4.7116,4.71160,1.000
1,5.200,4.27,4.7018,4.70180,1.000
1,5.210,4.17,4.6916,4.69160,1.000
1,5.220,4.08,4.6817,4.68170,1.000
1,5.230,3.99,4.6718,4.67180,1.000
1,5.240,3.90,4.6618,4.66180,1.000
1,5.250,3.81,4.6518,4.65180,1.000
1,5.260,3.73,4.6416,4.64160,1.000
1,5.270,3.65,4.6318,4.63180,1.000
1,5.280,3.56,4.6218,4.62180,1.000
1,5.290,3.49,4.6117,4.61170,1.000
1,5.300,3.40,4.6016,4.60160,1.000
1,5.310,3.32,4.5918,4.59180,1.000
1,5.320,3.26,4.5817,4.58170,1.000
1,5.330,3.19,4.5717,4.57170,1.000
1,5.340,3.11,4.5616,4.56160,1.000
1,5.350,3.05,4.5518,4.55180,1.000
1,5.360,2.98,4.5418,4.54180,1.000
1,5.370,2.91,4.5316,4.53160,1.000
1,5.380,2.85,4.5216,4.52160,1.000
1,5.390,2.78,4.5116,4.51160,1.000
1,5.400,2.72,4.5017,4.50170,1.000
1,5.410,2.65,4.4916,4.49160,1.000
1,5.420,2.60,4.4815,4.48150,1.000
1,5.430,2.54,4.4717,4.47170,1.000
1,5.440,2.48,4.4616,4.46160,1.000
1,5.450,2.43,4.4516,4.45160,1.000
1,5.460,2.37,4.4414,4.44140,1.000
1,5.470,2.29,4.4317,4.43170,1.000
1,5.480,2.27,4.4216,4.42160,1.000
1,5.490,2.20,4.4116,4.41160,1.000
1,5.500,2.16,4.4014,4.40140,1.000
1,5.510,2.10,4.3916,4.39160,1.000
1,5.520,2.04,4.3817,4.38170,1.000
1,5.530,1.99,4.3715,4.37150,1.000
1,5.540,1.95,4.3615,4.36150,1.000
1,5.550,1.90,4.3516,4.35160,1.000
1,5.560,1.85,4.3416,4.34160,1.000
1,5.570,1.81,4.3316,4.33160,1.000
1,5.580,1.76,4.3214,4.32140,1.000
1,5.590,1.71,4.3116,4.31160,1.000
1,5.600,1.66,4.3017,4.30170,1.000
1,5.610,1.62,4.2915,4.29150,1.000
1,5.620,1.58,4.2815,4.28150,1.000
1,5.630,1.53,4.2715,4.27150,1.000
1,5.640,1.49,4.2618,4.26180,1.000
1,5.650,1.45,4.2515,4.25150,1.000
1,5.660,1.42,4.2415,4.24150,1.000
1,5.670,1.38,4.2315,4.23150,1.000
1,5.680,1.33,4.2217,4.22170,1.000
1,5.690,1.31,4.2115,4.21150,1.000
1,5.700,1.26,4.2015,4.20150,1.000
1,5.710,1.24,4.1915,4.19150,1.000
1,5.720,1.20,4.1817,4.18170,1.000
1,5.730,1.17,4.1715,4.17150,1.000
1,5.740,1.13,4.1615,4.16150,1.000
1,5.750,1.08,4.1516,4.15160,1.000
1,5.760,1.07,4.1417,4.14170,1.000
1,5.770,1.04,4.1315,4.13150,1.000
1,5.780,0.99,4.1214,4.12140,1.000
1,5.790,0.95,4.1116,4.11160,1.000
1,5.800,0.94,4.1016,4.10160,1.000
