""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","13"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,3.190,0.01,3.0169,3.01690,1.000
1,3.200,0.01,3.0267,3.02670,1.000
1,3.210,0.01,3.0369,3.03690,1.000
1,3.220,0.01,3.0469,3.04690,1.000
1,3.230,0.00,3.0569,3.05690,1.000
1,3.240,0.01,3.0668,3.06680,1.000
1,3.250,0.01,3.0769,3.07690,1.000
1,3.260,0.01,3.0870,3.08700,1.000
1,3.270,0.01,3.0969,3.09690,1.000
1,3.280,0.01,3.1068,3.10680,1.000
1,3.290,0.01,3.1170,3.11700,1.000
1,3.300,0.01,3.1270,3.12700,1.000
1,3.310,0.01,3.1370,3.13700,1.000
1,3.320,0.01,3.1469,3.14690,1.000
1,3.330,0.01,3.1570,3.15700,1.000
1,3.340,0.01,3.1671,3.16710,1.000
1,3.350,0.00,3.1770,3.17700,1.000
1,3.360,0.01,3.1870,3.18700,1.000
1,3.370,0.01,3.1969,3.19690,1.000
1,3.380,0.01,3.2071,3.20710,1.000
1,3.390,0.01,3.2169,3.21690,1.000
1,3.400,0.01,3.2269,3.22690,1.000
1,3.410,0.01,3.2369,3.23690,1.000
1,3.420,0.01,3.2471,3.24710,1.000
1,3.430,0.01,3.2568,3.25680,1.000
1,3.440,0.00,3.2668,3.26680,1.000
1,3.450,0.01,3.2768,3.27680,1.000
1,3.460,0.00,3.2868,3.28680,1.000
1,3.470,0.01,3.2967,3.29670,1.000
1,3.480,0.00,3.3067,3.30670,1.000
1,3.490,0.01,3.3166,3.31660,1.000
1,3.500,0.00,3.3268,3.32680,1.000
1,3.510,0.01,3.3367,3.33670,1.000
1,3.520,0.01,3.3466,3.34660,1.000
1,3.530,0.01,3.3566,3.35660,1.000
1,3.540,0.01,3.3668,3.36680,1.000
1,3.550,0.01,3.3767,3.37670,1.000
1,3.560,0.01,3.3866,3.38660,1.000
1,3.570,0.01,3.3968,3.39680,1.000
1,3.580,0.01,3.4068,3.40680,1.000
1,3.590,0.01,3.4168,3.41680,1.000
1,3.600,0.01,3.4267,3.42670,1.000
1,3.610,0.01,3.4368,3.43680,1.000
1,3.620,0.01,3.4468,3.44680,1.000
1,3.630,0.01,3.4569,3.45690,1.000
1,3.640,0.01,3.4667,3.46670,1.000
1,3.650,0.01,3.4769,3.47690,1.000
1,3.660,0.01,3.4869,3.48690,1.000
1,3.670,0.01,3.4969,3.49690,1.000
1,3.680,0.01,3.5067,3.50670,1.000
1,3.690,0.01,3.5169,3.51690,1.000
1,3.700,0.01,3.5270,3.52700,1.000
1,3.710,0.00,3.5369,3.53690,1.000
1,3.720,0.01,3.5468,3.54680,1.000
1,3.730,0.00,3.5568,3.55680,1.000
1,3.740,0.01,3.5670,3.56700,1.000
1,3.750,0.01,3.5768,3.57680,1.000
1,3.760,0.01,3.5868,3.58680,1.000
1,3.770,0.01,3.5968,3.59680,1.000
1,3.780,0.01,3.6070,3.60700,1.000
1,3.790,0.01,3.6168,3.61680,1.000
1,3.800,0.01,3.6268,3.62680,1.000
1,3.810,0.01,3.6369,3.63690,1.000
1,3.820,0.01,3.6469,3.64690,1.000
1,3.830,0.01,3.6568,3.65680,1.000
1,3.840,0.01,3.6668,3.66680,1.000
1,3.850,0.01,3.6768,3.67680,1.000
1,3.860,0.01,3.6869,3.68690,1.000
1,3.870,0.01,3.6968,3.69680,1.000
1,3.880,0.00,3.7068,3.70680,1.000
1,3.890,0.01,3.7167,3.71670,1.000
1,3.900,0.01,3.7269,3.72690,1.000
1,3.910,0.01,3.7367,3.73670,1.000
1,3.920,0.01,3.7468,3.74680,1.000
1,3.930,0.01,3.7567,3.75670,1.000
1,3.940,0.00,3.7669,3.76690,1.000
1,3.950,0.01,3.7767,3.77670,1.000
1,3.960,0.01,3.7867,3.78670,1.000
1,3.970,0.01,3.7968,3.79680,1.000
1,3.980,0.01,3.8069,3.80690,1.000
1,3.990,0.01,3.8169,3.81690,1.000
1,4.000,0.01,3.8267,3.82670,1.000
1,4.010,0.01,3.8369,3.83690,1.000
1,4.020,0.01,3.8468,3.84680,1.000
1,4.030,0.01,3.8569,3.85690,1.000
1,4.040,0.01,3.8667,3.86670,1.000
1,4.050,0.01,3.8768,3.87680,1.000
1,4.060,0.01,3.8869,3.88690,1.000
1,4.070,0.01,3.8968,3.89680,1.000
1,4.080,0.01,3.9067,3.90670,1.000
1,4.090,0.01,3.9168,3.91680,1.000
1,4.100,0.01,3.9269,3.92690,1.000
1,4.110,0.01,3.9368,3.93680,1.000
1,4.120,0.01,3.9467,3.94670,1.000
1,4.130,0.01,3.9568,3.95680,1.000
1,4.140,0.01,3.9669,3.96690,1.000
1,4.150,0.01,3.9768,3.97680,1.000
1,4.160,0.01,3.9866,3.98660,1.000
1,4.170,0.01,3.9968,3.99680,1.000
1,4.180,0.02,4.0068,4.00680,1.000
1,4.190,0.02,4.0168,4.01680,1.000
1,4.200,0.03,4.0266,4.02660,1.000
1,4.210,0.04,4.0368,4.03680,1.000
