%time,field0,field1
1561004683750633955,28768.0,6235120.0
1561004683800832033,28767.0,6235632.0
1561004683850943088,28770.0,6235120.0
1561004683900610923,28778.0,6235632.0
1561004683950670957,28772.0,6235632.0
1561004683977108955,28772.0,6234608.0
1561004684050693035,28783.0,6235120.0
1561004684100786924,28766.0,6235632.0
1561004684150485038,28776.0,6235632.0
1561004684177155971,28776.0,6235120.0
1561004684227317094,28779.0,6236144.0
1561004684277141094,28768.0,6235632.0
1561004684327455997,28767.0,6236144.0
1561004684377650022,28770.0,6235120.0
1561004684427215099,28772.0,6235632.0
1561004684477150917,28770.0,6235632.0
1561004684527272939,28780.0,6235632.0
1561004684577116012,28770.0,6235632.0
1561004684603929042,28778.0,6235120.0
1561004684653954029,28782.0,6235632.0
1561004684703829050,28771.0,6235632.0
1561004684753910064,28776.0,6236656.0
1561004684803879976,28782.0,6236144.0
1561004684853770017,28779.0,6234096.0
1561004684927252054,28779.0,6236144.0
1561004684977145910,28770.0,6236144.0
1561004685027331113,28781.0,6234096.0
1561004685053910017,28770.0,6235632.0
1561004685103877067,28772.0,6235120.0
1561004685153924942,28776.0,6235632.0
1561004685204025030,28794.0,6235120.0
1561004685253864049,28773.0,6234608.0
1561004685303891897,28776.0,6236144.0
1561004685353822946,28775.0,6236656.0
1561004685403805971,28780.0,6235632.0
1561004685453918933,28774.0,6235632.0
1561004685503910064,28776.0,6235632.0
1561004685553875923,28774.0,6234608.0
1561004685580470085,28769.0,6235632.0
1561004685630495071,28772.0,6235632.0
1561004685703902006,28773.0,6234608.0
1561004685753861904,28764.0,6235632.0
1561004685780474901,28772.0,6235632.0
1561004685853931903,28776.0,6235632.0
1561004685880523920,28776.0,6235632.0
1561004685930500984,28773.0,6235632.0
1561004685980703115,28771.0,6235632.0
1561004686030491113,28762.0,6235632.0
1561004686080655097,28782.0,6235120.0
1561004686130482912,28762.0,6236144.0
1561004686180471897,28768.0,6235632.0
1561004686230395078,28761.0,6236656.0
1561004686280436992,28776.0,6235120.0
1561004686330760002,28772.0,6236144.0
1561004686380460977,28772.0,6236144.0
1561004686407191991,28762.0,6235632.0
1561004686457204103,28766.0,6236144.0
1561004686507261991,28785.0,6234608.0
1561004686557264089,28774.0,6235120.0
1561004686630808115,28773.0,6235120.0
1561004686657301902,28778.0,6235632.0
1561004686707102060,28772.0,6235120.0
1561004686757262945,28784.0,6235120.0
1561004686807176113,28778.0,6235632.0
1561004686857274055,28774.0,6235120.0
1561004686907159090,28764.0,6236144.0
1561004686933768033,28758.0,6236144.0
1561004686983870029,28768.0,6234096.0
1561004687033802986,28775.0,6235120.0
1561004687083913087,28779.0,6235120.0
1561004687157103061,28767.0,6235120.0
1561004687183859109,28767.0,6235632.0
1561004687234105110,28777.0,6235632.0
1561004687284079074,28773.0,6236144.0
1561004687334335088,28769.0,6235632.0
1561004687383925914,28780.0,6235632.0
1561004687410517930,28771.0,6235632.0
1561004687484020948,28763.0,6235632.0
1561004687557135105,28780.0,6234608.0
1561004687607184886,28775.0,6235120.0
1561004687657108068,28776.0,6235632.0
1561004687707165956,28784.0,6235632.0
1561004687757359027,28775.0,6235120.0
1561004687807080984,28777.0,6235120.0
1561004687857161045,28776.0,6235632.0
1561004687907529115,28776.0,6235632.0
1561004687933851003,28776.0,6234096.0
1561004688007256031,28772.0,6235120.0
1561004688057281017,28775.0,6236144.0
1561004688107151031,28784.0,6235632.0
1561004688133991956,28784.0,6236144.0
1561004688184173107,28765.0,6236144.0
1561004688257545948,28768.0,6235632.0
1561004688284430980,28768.0,6235632.0
1561004688334275960,28767.0,6237680.0
1561004688384526968,28776.0,6235120.0
1561004688433767080,28771.0,6235120.0
1561004688483827114,28782.0,6235632.0
1561004688534509897,28780.0,6235632.0
1561004688560482025,28780.0,6235632.0
1561004688610766887,28773.0,6233072.0
1561004688684204101,28773.0,6235632.0
1561004688734637022,28769.0,6235632.0
1561004688760559082,28769.0,6235632.0
1561004688810858011,28767.0,6236144.0
1561004688860940933,28762.0,6235632.0
1561004688934134006,28774.0,6235632.0
1561004688960478067,28774.0,6235120.0
1561004689010536909,28765.0,6235120.0
1561004689060904979,28783.0,6236144.0
1561004689110548019,28780.0,6236144.0
1561004689160401105,28778.0,6235632.0
1561004689187093019,28782.0,6234608.0
1561004689237097978,28765.0,6235632.0
1561004689287188053,28768.0,6235632.0
1561004689360510110,28773.0,6235120.0
1561004689387250900,28769.0,6235632.0
1561004689437314033,28764.0,6236656.0
1561004689487149000,28762.0,6235120.0
1561004689537252902,28769.0,6235632.0
1561004689587124109,28769.0,6235120.0
1561004689637094974,28774.0,6236144.0
1561004689687129020,28779.0,6235632.0
1561004689713766098,28779.0,6236656.0
1561004689763842105,28777.0,6235120.0
1561004689837250947,28791.0,6235120.0
1561004689863816022,28791.0,6235632.0
1561004689913781881,28768.0,6236656.0
1561004689963938951,28775.0,6234608.0
1561004690013799905,28780.0,6236144.0
1561004690063714981,28770.0,6236144.0
1561004690113856077,28766.0,6236144.0
1561004690163832902,28774.0,6235120.0
1561004690213732004,28770.0,6236656.0
1561004690263839960,28767.0,6236656.0
1561004690313878059,28754.0,6235120.0
1561004690363765954,28768.0,6235632.0
1561004690390525102,28774.0,6235120.0
1561004690440495014,28767.0,6235632.0
1561004690490560054,28762.0,6235632.0
1561004690540478944,28763.0,6236144.0
1561004690590543031,28776.0,6236144.0
1561004690640521049,28781.0,6234608.0
1561004690690613985,28765.0,6235632.0
1561004690740453004,28770.0,6235120.0
1561004690790545940,28772.0,6236656.0
1561004690840615987,28756.0,6234608.0
1561004690867292881,28758.0,6236144.0
1561004690940593957,28760.0,6235632.0
1561004690990708112,28756.0,6235120.0
1561004691017148017,28756.0,6236144.0
1561004691067137002,28760.0,6235632.0
1561004691117111921,28763.0,6235120.0
1561004691167124986,28782.0,6235632.0
1561004691217295885,28760.0,6236144.0
1561004691267199039,28770.0,6234608.0
1561004691317181110,28783.0,6236144.0
1561004691367254972,28778.0,6235120.0
1561004691417294979,28777.0,6237680.0
1561004691467320919,28765.0,6235120.0
1561004691517227888,28767.0,6235632.0
1561004691543943881,28764.0,6236144.0
1561004691617090940,28768.0,6236144.0
1561004691643903970,28768.0,6236144.0
1561004691694106101,28768.0,6234608.0
1561004691743892908,28758.0,6235632.0
1561004691794390916,28767.0,6234608.0
1561004691843890905,28768.0,6236144.0
1561004691893726110,28772.0,6235632.0
1561004691944020032,28769.0,6235120.0
1561004691994307041,28775.0,6235632.0
1561004692043777942,28767.0,6236144.0
1561004692093812942,28784.0,6234608.0
1561004692143960952,28792.0,6235120.0
1561004692194083929,28773.0,6235120.0
1561004692243891000,28780.0,6235632.0
1561004692294325113,28775.0,6235120.0
1561004692344054937,28775.0,6236144.0
1561004692394330978,28766.0,6235632.0
1561004692444077014,28765.0,6236144.0
1561004692470808029,28764.0,6235632.0
1561004692520502090,28767.0,6236656.0
1561004692594005107,28768.0,6235120.0
1561004692620748996,28770.0,6235632.0
1561004692670663118,28772.0,6236144.0
1561004692720799922,28781.0,6235120.0
1561004692770464897,28776.0,6235632.0
1561004692820550918,28764.0,6235632.0
1561004692870692968,28780.0,6236656.0
1561004692920425891,28766.0,6235632.0
1561004692947091102,28766.0,6235632.0
1561004693020436048,28773.0,6235632.0
1561004693047162055,28774.0,6236144.0
1561004693097103118,28770.0,6235120.0
1561004693147183895,28776.0,6235632.0
1561004693197542905,28768.0,6235632.0
1561004693247478008,28769.0,6235120.0
1561004693297370910,28775.0,6235632.0
1561004693347639083,28777.0,6235632.0
1561004693397779941,28770.0,6235120.0
1561004693447899103,28772.0,6236144.0
1561004693497062921,28772.0,6235632.0
1561004693523952960,28780.0,6235632.0
1561004693597127914,28772.0,6234608.0
1561004693624082088,28772.0,6234608.0
1561004693697288990,28782.0,6235120.0
1561004693747195959,28770.0,6236144.0
1561004693773698091,28759.0,6235632.0
1561004693823995113,28763.0,6234608.0
1561004693874237060,28773.0,6235632.0
1561004693947798013,28775.0,6236656.0
1561004693974020957,28771.0,6235632.0
1561004694024328947,28765.0,6235632.0
1561004694050462961,28773.0,6235632.0
1561004694124046087,28780.0,6235632.0
1561004694174217939,28775.0,6235120.0
1561004694200485944,28768.0,6235632.0
1561004694250565052,28763.0,6235120.0
1561004694301008939,28778.0,6235632.0
1561004694374454021,28772.0,6235632.0
1561004694424395084,28770.0,6235120.0
1561004694474426984,28775.0,6235120.0
1561004694500369071,28775.0,6235120.0
1561004694550638914,28767.0,6235632.0
1561004694600501060,28757.0,6235120.0
1561004694650492906,28766.0,6235120.0
1561004694700571060,28770.0,6235120.0
1561004694727181911,28770.0,6235120.0
1561004694777190923,28768.0,6236144.0
1561004694850836992,28761.0,6235120.0
1561004694877243041,28785.0,6235632.0
1561004694927501916,28772.0,6235632.0
1561004694977401018,28775.0,6235632.0
1561004695050689935,28780.0,6235120.0
1561004695077121973,28776.0,6235632.0
1561004695127199888,28775.0,6235632.0
1561004695177090883,28764.0,6234608.0
1561004695227058887,28767.0,6236656.0
1561004695277211904,28776.0,6235632.0
1561004695327518939,28772.0,6235120.0
1561004695377428054,28762.0,6234608.0
1561004695404145002,28762.0,6237168.0
1561004695453974008,28762.0,6235632.0
1561004695527558088,28764.0,6236144.0
1561004695553823947,28767.0,6236144.0
1561004695603787899,28776.0,6236144.0
1561004695653857946,28766.0,6235120.0
1561004695704083919,28768.0,6235632.0
1561004695754165887,28768.0,6234608.0
1561004695804464101,28774.0,6235632.0
1561004695854106903,28766.0,6235632.0
1561004695904294013,28767.0,6235632.0
1561004695953915119,28767.0,6235120.0
1561004696004209995,28764.0,6236144.0
1561004696030687093,28764.0,6235120.0
1561004696104032039,28774.0,6235120.0
1561004696130779981,28760.0,6235632.0
1561004696181232929,28776.0,6234608.0
1561004696254122018,28775.0,6235632.0
1561004696281048059,28770.0,6235120.0
1561004696330816984,28775.0,6236144.0
1561004696380969047,28789.0,6235632.0
1561004696430912971,28768.0,6235632.0
1561004696480962991,28773.0,6236144.0
1561004696530535936,28759.0,6235120.0
1561004696557199954,28775.0,6236656.0
1561004696630939960,28775.0,6235632.0
1561004696681031942,28776.0,6234608.0
1561004696731173038,28763.0,6235120.0
1561004696781128883,28756.0,6235120.0
1561004696807853937,28765.0,6235120.0
1561004696857507944,28777.0,6235120.0
1561004696907680034,28775.0,6236144.0
1561004696957683086,28768.0,6235632.0
1561004697007616996,28767.0,6235120.0
1561004697057799100,28767.0,6235632.0
1561004697107331037,28760.0,6234608.0
1561004697157430887,28772.0,6235120.0
1561004697207757949,28757.0,6234608.0
1561004697257719039,28762.0,6234608.0
1561004697307781934,28762.0,6233072.0
1561004697357299089,28759.0,6234608.0
1561004697384160995,28759.0,6235120.0
1561004697434292078,28764.0,6236656.0
1561004697484424114,28770.0,6235632.0
1561004697534449100,28775.0,6235120.0
1561004697584359884,28781.0,6235120.0
1561004697634289026,28757.0,6235632.0
1561004697684469938,28765.0,6235632.0
1561004697734424114,28764.0,6235120.0
1561004697784459114,28788.0,6235632.0
1561004697834803104,28776.0,6235632.0
1561004697860797882,28776.0,6234096.0
1561004697910927057,28786.0,6236144.0
1561004697984405994,28776.0,6236144.0
1561004698034385919,28785.0,6235120.0
1561004698060759067,28779.0,6235632.0
1561004698110912084,28782.0,6235120.0
1561004698160974979,28774.0,6235632.0
1561004698211107015,28778.0,6235632.0
1561004698261070013,28768.0,6235120.0
1561004698310396909,28782.0,6236144.0
1561004698337268114,28771.0,6235120.0
1561004698387703895,28778.0,6236144.0
1561004698461118936,28784.0,6235632.0
1561004698511183977,28771.0,6235632.0
1561004698537018060,28781.0,6235120.0
1561004698587404966,28782.0,6235632.0
1561004698637151002,28772.0,6234608.0
1561004698687139987,28776.0,6236144.0
1561004698737057924,28784.0,6236656.0
1561004698787130117,28780.0,6235632.0
1561004698813765048,28792.0,6235632.0
1561004698863869905,28780.0,6236144.0
1561004698960510969,28769.0,6236144.0
1561004698987194061,28774.0,6235120.0
1561004699060600042,28761.0,6235120.0
1561004699087349891,28782.0,6235632.0
1561004699160940885,28784.0,6234096.0
1561004699187124967,28788.0,6235120.0
1561004699237247943,28782.0,6234608.0
1561004699287347078,28781.0,6235632.0
1561004699337332963,28779.0,6236144.0
1561004699387532949,28767.0,6235120.0
1561004699460530042,28771.0,6236144.0
1561004699487081050,28773.0,6235120.0
1561004699537194013,28778.0,6235120.0
1561004699563838958,28781.0,6235632.0
1561004699637335062,28782.0,6236144.0
1561004699687726020,28779.0,6235120.0
1561004699737627029,28781.0,6237168.0
1561004699787791967,28785.0,6235120.0
1561004699837778091,28784.0,6235120.0
1561004699887592077,28778.0,6236144.0
1561004699914356946,28778.0,6235120.0
1561004699964421033,28769.0,6234608.0
1561004700014445066,28790.0,6235120.0
1561004700064471006,28780.0,6234608.0
1561004700114058017,28778.0,6235632.0
1561004700164257049,28776.0,6236144.0
1561004700214344978,28783.0,6234608.0
1561004700264269113,28768.0,6235120.0
1561004700290426969,28768.0,6236144.0
1561004700364051103,28775.0,6236656.0
1561004700390886068,28775.0,6235120.0
1561004700441004991,28765.0,6235632.0
1561004700491148948,28781.0,6234608.0
1561004700563833951,28776.0,6235632.0
1561004700590527057,28791.0,6235120.0
1561004700640707969,28783.0,6234096.0
1561004700691015958,28776.0,6234608.0
1561004700740940093,28772.0,6235120.0
1561004700791167020,28782.0,6235120.0
1561004700841070890,28789.0,6235632.0
1561004700890901088,28772.0,6235120.0
1561004700941061973,28773.0,6236144.0
1561004700991142034,28777.0,6235120.0
1561004701041101932,28790.0,6236144.0
1561004701091129064,28776.0,6235632.0
1561004701117670059,28778.0,6234608.0
1561004701167769908,28786.0,6235120.0
1561004701217768907,28780.0,6235632.0
1561004701267817974,28778.0,6235120.0
1561004701318295955,28782.0,6235120.0
1561004701343705892,28794.0,6236144.0
1561004701393903017,28787.0,6234096.0
1561004701467428922,28770.0,6235632.0
1561004701493796110,28770.0,6236144.0
1561004701543739080,28782.0,6236144.0
1561004701593852043,28786.0,6235632.0
1561004701643775939,28781.0,6235120.0
1561004701693818092,28780.0,6235632.0
1561004701744065999,28783.0,6235120.0
1561004701794291973,28778.0,6235120.0
1561004701814258098,28774.0,6235632.0
1561004701840684890,28774.0,6235632.0
1561004701867111921,28783.0,6235632.0
1561004701940637111,28782.0,6235120.0
1561004701967206001,28782.0,6235632.0
1561004702017179965,28790.0,6234608.0
1561004702067244052,28785.0,6235632.0
1561004702117377996,28776.0,6235120.0
1561004702167027950,28782.0,6234608.0
1561004702217180967,28794.0,6236656.0
1561004702267185926,28780.0,6234608.0
1561004702317321062,28792.0,6235632.0
1561004702367183923,28780.0,6236144.0
1561004702393867969,28772.0,6235120.0
1561004702467304944,28782.0,6235120.0
1561004702517486095,28792.0,6235120.0
1561004702567024946,28792.0,6236656.0
1561004702593862056,28792.0,6236144.0
1561004702667686939,28796.0,6235120.0
1561004702717448949,28790.0,6235632.0
1561004702744085073,28802.0,6236144.0
1561004702794502019,28789.0,6235120.0
1561004702843873023,28808.0,6235120.0
1561004702894222974,28789.0,6234608.0
1561004702944261074,28799.0,6235632.0
1561004702994160890,28793.0,6235632.0
1561004703044187068,28783.0,6235120.0
1561004703094465970,28793.0,6234608.0
1561004703143831014,28804.0,6234608.0
1561004703170595884,28788.0,6235632.0
1561004703220576047,28789.0,6235632.0
1561004703247129917,28794.0,6235120.0
1561004703320580959,28806.0,6235632.0
1561004703370791912,28800.0,6235632.0
1561004703420432090,28806.0,6235632.0
1561004703470530033,28793.0,6235632.0
1561004703520658016,28794.0,6235632.0
1561004703594213962,28778.0,6235632.0
1561004703644408941,28782.0,6235632.0
1561004703694513082,28779.0,6235120.0
1561004703721164941,28800.0,6236144.0
1561004703770977020,28782.0,6235632.0
1561004703820789098,28787.0,6235120.0
1561004703870799064,28785.0,6235632.0
1561004703920422077,28793.0,6235632.0
1561004703947273015,28793.0,6235120.0
1561004704020551919,28784.0,6235632.0
1561004704070763111,28782.0,6235632.0
1561004704120825052,28791.0,6235120.0
1561004704170505046,28780.0,6234608.0
1561004704197346925,28789.0,6235632.0
1561004704271008968,28789.0,6235632.0
1561004704321269035,28776.0,6235120.0
1561004704347760915,28780.0,6236656.0
1561004704420548915,28780.0,6235120.0
1561004704447434902,28780.0,6235632.0
1561004704497555017,28780.0,6235632.0
1561004704571062088,28784.0,6235120.0
1561004704597198963,28777.0,6236656.0
1561004704647355079,28788.0,6235632.0
1561004704697117090,28799.0,6235120.0
1561004704747076988,28792.0,6235120.0
1561004704773665904,28792.0,6235120.0
1561004704847352981,28793.0,6235632.0
1561004704873812913,28789.0,6236144.0
1561004704923723936,28786.0,6235632.0
1561004704973862886,28790.0,6235632.0
1561004705023932933,28794.0,6235120.0
1561004705074165105,28788.0,6235632.0
1561004705124377012,28790.0,6235632.0
1561004705173986911,28794.0,6234608.0
1561004705224133014,28788.0,6236144.0
1561004705274342060,28797.0,6234608.0
1561004705324635028,28783.0,6235632.0
1561004705350706100,28785.0,6235120.0
1561004705424226045,28786.0,6235120.0
1561004705474396944,28786.0,6236656.0
