""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","3"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
2,20.700,0.00,2.1247,2.12480,2.000
2,20.750,-0.01,2.1748,2.17490,2.000
2,20.800,0.00,2.2249,2.22500,2.000
2,20.850,-0.01,2.2747,2.27480,2.000
2,20.900,0.00,2.3247,2.32480,2.000
2,20.950,-0.01,2.3748,2.37490,2.000
2,21.000,-0.01,2.4247,2.42480,2.000
2,21.050,-0.01,2.4748,2.47490,2.000
2,21.100,-0.01,2.5247,2.52480,2.000
2,21.150,-0.01,2.5749,2.57500,2.000
2,21.200,0.00,2.6250,2.62510,2.000
2,21.250,0.00,2.6749,2.67500,2.000
2,21.300,0.00,2.7247,2.72480,2.000
2,21.350,0.00,2.7748,2.77490,2.000
2,21.400,0.00,2.8249,2.82500,2.000
2,21.450,0.00,2.8748,2.87490,2.000
2,21.500,0.00,2.9246,2.92470,2.000
2,21.550,0.00,2.9748,2.97490,2.000
2,21.600,-0.01,3.0247,3.02480,2.000
2,21.650,0.00,3.0747,3.07480,2.000
2,21.700,-0.01,3.1246,3.12470,2.000
2,21.750,0.00,3.1748,3.17490,2.000
2,21.800,-0.01,3.2249,3.22500,2.000
2,21.850,0.00,3.2749,3.27500,2.000
2,21.900,0.00,3.3248,3.32490,2.000
2,21.950,0.00,3.3749,3.37500,2.000
2,22.000,-0.01,3.4250,3.42510,2.000
2,22.050,0.00,3.4749,3.47500,2.000
2,22.100,-0.01,3.5248,3.52490,2.000
2,22.150,0.00,3.5748,3.57490,2.000
2,22.200,-0.01,3.6248,3.62490,2.000
2,22.250,-0.01,3.6749,3.67500,2.000
2,22.300,-0.01,3.7247,3.72480,2.000
2,22.350,0.00,3.7747,3.77480,2.000
2,22.400,-0.01,3.8249,3.82500,2.000
2,22.450,0.00,3.8749,3.87500,2.000
2,22.500,-0.01,3.9248,3.92490,2.000
2,22.550,-0.01,3.9749,3.97500,2.000
2,22.600,0.00,4.0248,4.02490,2.000
2,22.650,0.00,4.0750,4.07510,2.000
2,22.700,-0.01,4.1248,4.12490,2.000
2,22.750,0.00,4.1748,4.17490,2.000
2,22.800,0.00,4.2250,4.22510,2.000
2,22.850,-0.01,4.2750,4.27510,2.000
2,22.900,0.00,4.3247,4.32480,2.000
2,22.950,-0.01,4.3748,4.37490,2.000
2,23.000,-0.01,4.4248,4.42490,2.000
2,23.050,0.00,4.4751,4.47520,2.000
2,23.100,0.00,4.5248,4.52490,2.000
2,23.150,-0.01,4.5749,4.57500,2.000
2,23.200,0.00,4.6248,4.62490,2.000
2,23.250,0.01,4.6750,4.67510,2.000
2,23.300,0.04,4.7247,4.72480,2.000
2,23.350,0.08,4.7749,4.77500,2.000
2,23.400,0.11,4.8249,4.82500,2.000
2,23.450,0.18,4.8749,4.87500,2.000
