""
"Test Method","Radhen_Load_Cntrl_Cmprsn_250N_12-7.msm"
"Sample I. D.","Sample1.mss"
"Specimen Number","10"

"TheCycle_Output ()","_Time (s)","_Load (N)","_Extension (mm)","RealTimeDepth (mm)","CycleNumber ()"
1,4.540,-0.01,4.3167,4.31670,1.000
1,4.550,-0.01,4.3269,4.32690,1.000
1,4.560,-0.01,4.3367,4.33670,1.000
1,4.570,-0.01,4.3468,4.34680,1.000
1,4.580,-0.01,4.3567,4.35670,1.000
1,4.590,-0.01,4.3669,4.36690,1.000
1,4.600,-0.01,4.3766,4.37660,1.000
1,4.610,-0.01,4.3868,4.38680,1.000
1,4.620,-0.01,4.3967,4.39670,1.000
1,4.630,-0.01,4.4068,4.40680,1.000
1,4.640,-0.01,4.4166,4.41660,1.000
1,4.650,-0.01,4.4267,4.42670,1.000
1,4.660,-0.01,4.4368,4.43680,1.000
1,4.670,-0.01,4.4468,4.44680,1.000
1,4.680,-0.01,4.4567,4.45670,1.000
1,4.690,-0.01,4.4667,4.46670,1.000
1,4.700,-0.01,4.4768,4.47680,1.000
1,4.710,-0.01,4.4868,4.48680,1.000
1,4.720,-0.01,4.4967,4.49670,1.000
1,4.730,-0.01,4.5068,4.50680,1.000
1,4.740,-0.01,4.5167,4.51670,1.000
1,4.750,-0.01,4.5269,4.52690,1.000
1,4.760,-0.01,4.5367,4.53670,1.000
1,4.770,-0.01,4.5466,4.54660,1.000
1,4.780,-0.01,4.5569,4.55690,1.000
1,4.790,-0.01,4.5668,4.56680,1.000
1,4.800,-0.01,4.5768,4.57680,1.000
1,4.810,-0.01,4.5867,4.58670,1.000
1,4.820,-0.01,4.5968,4.59680,1.000
1,4.830,-0.01,4.6069,4.60690,1.000
1,4.840,-0.01,4.6166,4.61660,1.000
1,4.850,-0.01,4.6267,4.62670,1.000
1,4.860,-0.01,4.6367,4.63670,1.000
1,4.870,-0.01,4.6469,4.64690,1.000
1,4.880,-0.01,4.6567,4.65670,1.000
1,4.890,-0.01,4.6668,4.66680,1.000
1,4.900,-0.01,4.6767,4.67670,1.000
1,4.910,-0.02,4.6869,4.68690,1.000
1,4.920,-0.01,4.6967,4.69670,1.000
1,4.930,-0.01,4.7068,4.70680,1.000
1,4.940,-0.01,4.7168,4.71680,1.000
1,4.950,-0.01,4.7269,4.72690,1.000
1,4.960,-0.01,4.7367,4.73670,1.000
1,4.970,-0.01,4.7467,4.74670,1.000
1,4.980,-0.01,4.7568,4.75680,1.000
1,4.990,-0.01,4.7668,4.76680,1.000
1,5.000,-0.01,4.7768,4.77680,1.000
1,5.010,-0.01,4.7867,4.78670,1.000
1,5.020,-0.01,4.7969,4.79690,1.000
1,5.030,-0.01,4.8068,4.80680,1.000
1,5.040,-0.01,4.8169,4.81690,1.000
1,5.050,-0.01,4.8267,4.82670,1.000
1,5.060,-0.01,4.8369,4.83690,1.000
1,5.070,-0.02,4.8468,4.84680,1.000
1,5.080,-0.01,4.8569,4.85690,1.000
1,5.090,-0.01,4.8668,4.86680,1.000
1,5.100,-0.01,4.8769,4.87690,1.000
1,5.110,-0.01,4.8870,4.88700,1.000
1,5.120,-0.01,4.8968,4.89680,1.000
1,5.130,-0.01,4.9068,4.90680,1.000
1,5.140,-0.01,4.9168,4.91680,1.000
1,5.150,-0.01,4.9269,4.92690,1.000
1,5.160,-0.01,4.9367,4.93670,1.000
1,5.170,-0.01,4.9468,4.94680,1.000
1,5.180,-0.01,4.9567,4.95670,1.000
1,5.190,-0.01,4.9669,4.96690,1.000
1,5.200,-0.01,4.9767,4.97670,1.000
1,5.210,-0.01,4.9867,4.98670,1.000
1,5.220,-0.01,4.9968,4.99680,1.000
1,5.230,-0.01,5.0069,5.00690,1.000
1,5.240,-0.01,5.0167,5.01670,1.000
1,5.250,-0.01,5.0267,5.02670,1.000
1,5.260,-0.01,5.0369,5.03690,1.000
1,5.270,-0.01,5.0468,5.04680,1.000
1,5.280,-0.01,5.0568,5.05680,1.000
1,5.290,-0.01,5.0666,5.06660,1.000
1,5.300,-0.01,5.0769,5.07690,1.000
