Loop Time (ms)	IR (16 bit)	Force (N)
64	11024	1543.93
80	11024	1543.93
64	11030	1543.8
64	11026	1543.93
64	11034	1543.93
64	11030	1543.93
64	11030	1543.93
64	11030	1543.93
64	11031	1543.93
63	11024	1543.8
65	11031	1543.93
63	11032	1543.93
64	11031	1543.93
81	11029	1543.8
63	11028	1543.8
64	11023	1543.93
64	11026	1543.8
65	11031	1543.8
63	11030	1543.8
64	11031	1543.93
64	11028	1543.93
64	11035	1543.8
64	11031	1543.8
64	11029	1543.8
64	11027	1544.05
80	11033	1543.93
64	11033	1543.8
64	11026	1543.8
64	11025	1543.93
63	11023	1543.8
64	11032	1543.8
65	11026	1543.8
64	11029	1543.8
64	11025	1543.93
64	11025	1543.93
64	11028	1543.93
63	11025	1543.93
80	11024	1543.93
64	11028	1543.93
64	11026	1543.8
64	11027	1543.93
64	11022	1543.8
64	11028	1543.93
64	11032	1543.93
64	11030	1543.8
64	11028	1543.8
65	11024	1543.8
63	11026	1543.93
64	11035	1543.8
65	11026	1543.93
79	11029	1543.93
64	11029	1543.93
64	11030	1543.8
64	11029	1543.8
64	11031	1543.8
63	11032	1543.93
64	11029	1543.8
65	11034	1543.93
64	11029	1543.8
64	11028	1543.8
64	11027	1543.8
64	11025	1543.8
80	11035	1543.8
64	11031	1543.8
63	11030	1543.93
65	11030	1543.93
63	11031	1543.93
64	11030	1543.8
65	11030	1543.93
63	11026	1543.8
64	11030	1543.8
64	11028	1543.8
64	11024	1543.93
64	11030	1543.93
80	11026	1543.8
64	11033	1543.93
64	11030	1543.93
64	11025	1543.93
64	11029	1543.93
64	11026	1543.8
64	11029	1543.93
64	11033	1543.93
65	11024	1543.93
63	11031	1543.93
64	11031	1543.93
64	11029	1543.8
80	11029	1543.93
64	11027	1543.93
64	11028	1543.8
64	11026	1543.93
63	11028	1543.8
64	11029	1543.93
65	11030	1543.8
63	11030	1543.93
65	11023	1543.93
63	11028	1543.8
65	11029	1543.93
63	11036	1543.8
80	11031	1543.93
65	11024	1543.93
64	11030	1543.8
63	11032	1543.8
64	11031	1543.8
64	11029	1543.8
64	11026	1543.8
64	11027	1543.93
64	11032	1543.8
64	11025	1543.8
64	11033	1543.8
65	11033	1543.8
80	11027	1543.8
63	11029	1543.8
64	11029	1543.93
63	11031	1543.93
65	11025	1543.8
64	11024	1543.8
63	11030	1543.8
65	11030	1543.8
64	11025	1543.93
64	11026	1543.8
64	11023	1543.8
63	11028	1543.8
81	11031	1543.93
65	11028	1543.93
63	11026	1543.8
64	11027	1543.93
63	11026	1543.93
64	11027	1543.93
64	11028	1543.93
65	11029	1543.8
63	11023	1543.93
64	11026	1543.8
64	11030	1543.8
64	11026	1543.8
80	11027	1543.8
64	11022	1543.8
64	11027	1543.93
64	11027	1543.67
64	11025	1543.93
64	11024	1543.8
64	11023	1543.93
64	11031	1543.8
64	11030	1543.8
64	11026	1543.8
63	11033	1543.8
65	11025	1543.93
79	11027	1543.93
65	11029	1543.8
